index,job_title,salary_$_K,location,size,founded,headquarters,company_name,sector,revenue,rating,type_of_ownership,industry
363,senior_data_scientist,90-170,"herndon, va",5001 to 10000 employees,,"westminster, co",maxar technologies,aerospace_&_defense,2 to 5B,3.5,company_public,others
364,data_scientist,90-170,"cambridge, ma",201 to 500 employees,1999.0,"cambridge, ma",quick base,information technology,unknown_non_applicable,4.3,company_private,enterprise_software_network_solutions 
365,data_scientist,90-170,"cambridge, ma",10000+ employees,1781.0,"osaka, japan",takeda,biotech_&_pharmaceuticals,10B+,3.7,company_public,others
366,data_scientist,90-170,"herndon, va",5001 to 10000 employees,,"westminster, co",maxar technologies,aerospace_&_defense,2 to 5B,3.5,company_public,others
367,others,90-170,"oklahoma city, ok",1001 to 5000 employees,1947.0,"san antonio, tx",southwest research institute,business services,500M to 1B,3.9,nonprofit_organization,others
368,data_scientist,90-170,"thousand oaks, ca",51 to 200 employees,2008.0,"danville, ca",compass consulting group,business services,unknown_non_applicable,4.7,company_private,consulting
369,others,90-170,"boston, ma",201 to 500 employees,2012.0,"boston, ma",klaviyo,information technology,unknown_non_applicable,4.8,company_private,computer_hardware_software
370,data_scientist,90-170,"gaithersburg, md",10000+ employees,1913.0,"cambridge, united kingdom",astrazeneca,biotech_&_pharmaceuticals,10B+,4.0,company_public,others
371,data_scientist,90-170,"edison, nj",51 to 200 employees,,"wilmington, ma","solutionit, inc.",unknown,unknown_non_applicable,4.4,company_private,others
372,data_scientist,90-170,"adelphi, md",10000+ employees,2018.0,"chantilly, va",perspecta,aerospace_&_defense,unknown_non_applicable,3.2,company_public,others
373,data_scientist,90-170,"washington, dc",1 to 50 employees,1980.0,"new york, 061",smith hanley associates,business services,unknown_non_applicable,4.5,company_private,staffing_outsourcing
374,machine_learning_engineer,90-170,"seattle, wa",201 to 500 employees,2003.0,"seattle, wa",allen institute,business services,100 to 500M,3.5,nonprofit_organization,others
375,data_scientist,90-170,"plano, tx",1001 to 5000 employees,1989.0,"reading, ma",eliassen group,business services,100 to 500M,4.4,company_private,staffing_outsourcing
376,data_scientist,90-170,"sunnyvale, ca",1 to 50 employees,2001.0,"pleasanton, ca",bayside solutions,business services,1 to 5M,3.1,company_private,staffing_outsourcing
377,data_scientist,90-170,"denver, co",201 to 500 employees,2011.0,"denver, co",evolve vacation rental,travel_&_tourism,unknown_non_applicable,3.5,company_private,others
378,data_scientist,90-170,"thousand oaks, ca",1001 to 5000 employees,1999.0,"folsom, ca",agreeya solutions,information technology,50 to 100M,3.8,company_private,others
379,data_scientist,90-170,"mclean, va",5001 to 10000 employees,1908.0,"raleigh, nc",carolina power & light co,"oil, gas, energy_&_utilities",unknown_non_applicable,3.7,subsidiary_or_business_segment,energy_and_utilities
380,data_science_analytics_leadership,90-170,"scotts valley, ca",501 to 1000 employees,1996.0,"scotts valley, ca",central california alliance for health,health care,500M to 1B,3.5,nonprofit_organization,healthcare_and_pharmaceuticals
381,others,90-170,"boston, ma",5001 to 10000 employees,1851.0,"springfield, ma",massmutual,insurance,10B+,3.7,company_private,insurance_agencies
382,others,90-170,"boston, ma",1 to 50 employees,2003.0,"austin, tx","new iron group, inc.",information technology,unknown_non_applicable,5.0,contract,computer_hardware_software
383,data_engineer,90-170,"hartford, ct",10000+ employees,1853.0,"hartford, ct",travelers,insurance,10B+,4.0,company_public,insurance_agencies
384,senior_data_scientist,90-170,"san francisco, ca",1001 to 5000 employees,2011.0,"san francisco, ca",twitch,information technology,unknown_non_applicable,3.6,subsidiary_or_business_segment,internet_telephone_providers
385,senior_data_scientist,90-170,"boston, ma",201 to 500 employees,2012.0,"boston, ma",klaviyo,information technology,unknown_non_applicable,4.8,company_private,computer_hardware_software
386,data_scientist,90-170,"denver, co",51 to 200 employees,2009.0,"denver, co",gutcheck,business services,10 to 25M,3.8,company_private,advertising_marketing
387,others,90-170,"cambridge, ma",5001 to 10000 employees,1978.0,"cambridge, ma",biogen,biotech_&_pharmaceuticals,10B+,3.6,company_public,others
388,data_scientist,90-170,"san francisco, ca",unknown,,nan,hireai,unknown,unknown_non_applicable,,unknown,others
389,data_scientist,90-170,"san francisco, ca",unknown,,nan,hireai,unknown,unknown_non_applicable,,unknown,others
390,machine_learning_engineer,90-170,"redwood city, ca",501 to 1000 employees,2015.0,"chicago, il",tempus labs,biotech_&_pharmaceuticals,unknown_non_applicable,3.3,company_private,others
391,data_scientist,90-170,"fremont, ca",5001 to 10000 employees,1981.0,"wilsonville, or",mentor graphics,information technology,1 to 2B,4.1,company_public,computer_hardware_software
392,data_scientist,90-170,"hamilton, nj",1001 to 5000 employees,,"princeton, nj",wcg (wirb-copernicus group),biotech_&_pharmaceuticals,100 to 500M,3.6,company_private,others
393,data_engineer,90-170,"falls church, va",51 to 200 employees,2005.0,"falls church, va",kingfisher systems,government,25 to 50M,4.5,company_private,government_public_sector
394,others,90-170,"chicago, il",501 to 1000 employees,2015.0,"chicago, il",tempus labs,biotech_&_pharmaceuticals,unknown_non_applicable,3.3,company_private,others
395,others,90-170,"indianapolis, in",10000+ employees,1912.0,"boston, ma",liberty mutual insurance,insurance,10B+,3.4,company_private,insurance_agencies
396,data_scientist,90-170,"washington, dc",501 to 1000 employees,1996.0,"folsom, ca",visionary integration professionals,information technology,100 to 500M,4.3,company_private,others
397,data_scientist,90-170,"herndon, va",5001 to 10000 employees,,"westminster, co",maxar technologies,aerospace_&_defense,2 to 5B,3.5,company_public,others
398,others,90-170,"huntsville, al",1001 to 5000 employees,1974.0,"huntsville, al",dynetics,aerospace_&_defense,100 to 500M,4.0,company_private,others
399,others,90-170,"woburn, ma",201 to 500 employees,2010.0,"woburn, ma",systems & technology research,aerospace_&_defense,100 to 500M,4.5,company_private,others
400,senior_data_scientist,90-170,"herndon, va",501 to 1000 employees,2012.0,"mc lean, va",novetta,information technology,100 to 500M,4.5,company_private,enterprise_software_network_solutions 
401,data_engineer,90-170,"merrifield, va",10000+ employees,1933.0,"vienna, va",navy federal credit union,finance,unknown_non_applicable,3.9,other_organization,finance_and_banking
402,others,90-170,"madison, wi",1001 to 5000 employees,1995.0,"madison, wi",exact sciences corporation,health care,100 to 500M,4.0,company_public,healthcare_and_pharmaceuticals
403,data_analyst,90-170,"philadelphia, pa",201 to 500 employees,1994.0,"phila, pa",community behavioral health,health care,500M to 1B,3.6,company_private,healthcare_and_pharmaceuticals
404,others,90-170,"winston-salem, nc",5001 to 10000 employees,1875.0,"winston-salem, nc",reynolds american,manufacturing,10B+,3.3,company_private,manufacturing
405,machine_learning_engineer,90-170,"raleigh, nc",51 to 200 employees,2016.0,"indianapolis, in",lifeomic,information technology,unknown_non_applicable,5.0,company_private,enterprise_software_network_solutions 
406,data_scientist,120-200,"san francisco, ca",1001 to 5000 employees,2006.0,"san francisco, ca",twitter,information technology,2 to 5B,4.1,company_public,internet_telephone_providers
407,data_scientist,120-200,"san francisco, ca",1001 to 5000 employees,2011.0,"san francisco, ca",postmates - corporate hq,transportation_&_logistics,unknown_non_applicable,3.2,company_private,others
408,data_scientist,120-200,"columbia, md",51 to 200 employees,2010.0,"columbia, md","visionist, inc.",information technology,10 to 25M,4.9,company_private,enterprise_software_network_solutions 
409,data_scientist,120-200,"san mateo, ca",unknown,,"half moon bay, ca",navio,unknown,unknown_non_applicable,,unknown,others
410,data_scientist,120-200,"boston, ma",201 to 500 employees,2018.0,"boston, ma",concerto healthai,biotech_&_pharmaceuticals,unknown_non_applicable,3.3,company_private,others
411,data_scientist,120-200,"burbank, ca",1 to 50 employees,2005.0,"los angeles, ca",evolvinc,information technology,unknown_non_applicable,,company_private,others
412,data_scientist,120-200,"sunnyvale, ca",1 to 50 employees,,"london, united kingdom",proprius,information technology,unknown_non_applicable,5.0,company_private,enterprise_software_network_solutions 
413,data_scientist,120-200,"san ramon, ca",1 to 50 employees,,"hilliard, oh",technocraft solutions,business services,1 to 5M,3.4,company_private,advertising_marketing
414,data_scientist,120-200,"washington, dc",1 to 50 employees,,"hanover, md","latitude, inc.",business services,1 to 5M,4.1,company_private,consulting
415,data_scientist,120-200,"springfield, va",51 to 200 employees,2014.0,"arlington, va",royce geospatial,aerospace_&_defense,10 to 25M,5.0,company_private,others
416,data_scientist,120-200,"phoenix, az",201 to 500 employees,1999.0,"irvine, ca",cybercoders,business services,100 to 500M,4.2,subsidiary_or_business_segment,staffing_outsourcing
417,data_scientist,120-200,"oxnard, ca",10000+ employees,1914.0,"mc lean, va",booz allen hamilton inc.,business services,5 to 10B,3.7,company_public,consulting
418,data_scientist,120-200,"kansas city, mo",5001 to 10000 employees,1898.0,"kansas city, mo",burns & mcdonnell,business services,1 to 2B,3.8,company_private,others
419,data_scientist,120-200,"jersey city, nj",201 to 500 employees,2010.0,"bengaluru, india",inventech info,information technology,1 to 5M,4.8,company_private,others
420,data_scientist,120-200,"manchester, nh",10000+ employees,1948.0,"menlo park, ca",robert half,business services,2 to 5B,3.5,company_public,staffing_outsourcing
421,data_analyst,120-200,"cedar rapids, ia",501 to 1000 employees,1992.0,"cedar rapids, ia",greatamerica financial services,finance,100 to 500M,4.6,company_private,others
422,data_scientist,120-200,"winters, tx",1 to 50 employees,,"alpharetta, ga",conflux systems inc.,accounting_&_legal,less than 1M,4.5,company_private,others
423,data_scientist,120-200,"ann arbor, mi",1001 to 5000 employees,2005.0,"paris, france",criteo,information technology,2 to 5B,3.9,company_public,internet_telephone_providers
424,data_scientist,120-200,"brooklyn, ny",unknown,,nan,voice,unknown,unknown_non_applicable,3.4,company_private,others
425,data_scientist,120-200,"new york, ny",1 to 50 employees,,"princeton, nj",microagility,business services,1 to 5M,,company_private,consulting
426,data_scientist,120-200,"mclean, va",51 to 200 employees,2008.0,"mclean, va",coverent,business services,10 to 25M,4.1,company_private,consulting
427,data_scientist,75-145,"new york, ny",501 to 1000 employees,2012.0,"new york, ny",via transportation,information technology,unknown_non_applicable,3.7,company_private,internet_telephone_providers
428,senior_data_scientist,75-145,"saint louis, mo",201 to 500 employees,2012.0,"saint louis, mo",benson hill,biotech_&_pharmaceuticals,1 to 5M,3.5,company_private,others
429,data_scientist,75-145,"concord, ca",51 to 200 employees,,"memphis, tn","conch technologies, inc",business services,5 to 10M,4.6,company_private,consulting
430,data_scientist,75-145,"fort belvoir, va",unknown,,"washington, dc",falcon it & staffing solutions,unknown,unknown_non_applicable,,company_public,others
431,data_scientist,75-145,"cincinnati, oh",1 to 50 employees,,"cincinnati, oh","rainmaker resources, llc",unknown,unknown_non_applicable,,company_private,others
432,data_engineer,75-145,"san francisco, ca",51 to 200 employees,2008.0,"san francisco, ca",rocket lawyer,information technology,50 to 100M,4.4,company_private,computer_hardware_software
433,data_scientist,75-145,"germantown, md",51 to 200 employees,,"germantown, md",datalab usa,information technology,unknown_non_applicable,3.6,company_private,others
434,data_scientist,75-145,"omaha, ne",10000+ employees,1956.0,"omaha, ne",werner enterprises inc,transportation_&_logistics,2 to 5B,3.1,company_public,others
435,data_scientist,75-145,"mclean, va",1 to 50 employees,,"reston, va",peoplecom,unknown,1 to 5M,5.0,company_private,others
436,data_scientist,75-145,"open fork, va",1 to 50 employees,2018.0,"clifton park, ny",vanta partners,business services,unknown_non_applicable,5.0,company_private,staffing_outsourcing
437,data_scientist,75-145,"reston, va",51 to 200 employees,,"leesburg, va",b4corp,information technology,unknown_non_applicable,,company_private,others
438,data_scientist,75-145,united states,1 to 50 employees,,"livonia, mi","blue icy water, llc",unknown,unknown_non_applicable,,company_private,others
439,data_scientist,75-145,"san carlos, ca",201 to 500 employees,2014.0,"san carlos, ca","farmer's business network, inc.",agriculture_&_forestry,unknown_non_applicable,3.5,company_private,others
440,data_scientist,75-145,"boston, ma",1 to 50 employees,,"boston, ma",sonde health,health care,less than 1M,,private_practice_firm,healthcare_and_pharmaceuticals
441,data_scientist,75-145,"ashburn, va",1 to 50 employees,,"ashburn, va",maxiom,unknown,unknown_non_applicable,5.0,company_public,others
442,data_scientist,75-145,"lombard, il",10000+ employees,2007.0,"nashville, tn",change healthcare,information technology,unknown_non_applicable,2.7,company_public,others
443,data_scientist,75-145,"hampton, va",1001 to 5000 employees,1977.0,"alexandria, va",dcs corp,business services,100 to 500M,4.1,company_private,others
444,data_scientist,75-145,"san francisco, ca",unknown,2019.0,"los angeles, ca",hive (ca),telecommunications,unknown_non_applicable,2.1,company_private,telecommunications_services
445,machine_learning_engineer,75-145,"new york, ny",501 to 1000 employees,2000.0,"new york, ny",jane street,finance,unknown_non_applicable,4.8,company_private,finance_and_banking
446,data_scientist,56-125,"saint louis, mo",201 to 500 employees,1994.0,"saint louis, mo",envision llc,business services,25 to 50M,4.5,company_private,staffing_outsourcing
447,data_scientist,56-125,"san francisco, ca",5001 to 10000 employees,1982.0,"san rafael, ca",autodesk,information technology,2 to 5B,4.0,company_public,computer_hardware_software
448,data_scientist,56-125,"edison, nj",10000+ employees,,"edison, nj",hackensack meridian health,health care,5 to 10B,3.3,nonprofit_organization,healthcare_and_pharmaceuticals
449,senior_data_scientist,56-125,"cambridge, ma",10000+ employees,1996.0,"basel, switzerland",novartis,biotech_&_pharmaceuticals,10B+,3.9,company_public,others
450,data_scientist,56-125,"alpharetta, ga",1001 to 5000 employees,2007.0,"somerset, nj",net2source inc.,business services,100 to 500M,3.2,company_private,staffing_outsourcing
451,data_scientist,56-125,"boulder, co",1001 to 5000 employees,2009.0,"ventura, ca",the trade desk,information technology,unknown_non_applicable,3.2,company_public,internet_telephone_providers
452,data_scientist,56-125,"atlanta, ga",10000+ employees,1911.0,"armonk, ny",ibm,information technology,10B+,3.7,company_public,others
453,data_scientist,56-125,"falls church, va",51 to 200 employees,2007.0,"fairfax, va",knowesis inc.,business services,25 to 50M,4.4,company_private,consulting
454,data_scientist,56-125,"mountain view, ca",1 to 50 employees,2009.0,"san jose, ca",motek technologies,information technology,1 to 5M,3.1,company_private,others
455,data_scientist,56-125,"kent, oh",10000+ employees,1880.0,"kent, oh",the davey tree expert company,agriculture_&_forestry,1 to 2B,3.3,self-employed,others
456,data_scientist,56-125,"trumbull, ct",501 to 1000 employees,2006.0,"trumbull, ct",hpone,insurance,50 to 100M,3.5,company_private,insurance_agencies
457,data_scientist,56-125,"san francisco, ca",1 to 50 employees,,"westlake village, ca",stride search,unknown,less than 1M,,company_private,others
458,machine_learning_engineer,56-125,"pittsburgh, pa",501 to 1000 employees,1984.0,"pittsburgh, pa",software engineering institute,education,unknown_non_applicable,2.6,college_university,others
459,data_scientist,56-125,"sterling, va",unknown,,nan,blue cloak llc,unknown,unknown_non_applicable,,unknown,others
460,data_scientist,56-125,"new york, ny",1001 to 5000 employees,1968.0,"new york, ny",tbwa\chiat\day,business services,100 to 500M,2.7,company_public,advertising_marketing
461,data_scientist,56-125,"alpharetta, ga",501 to 1000 employees,2009.0,"minneapolis, mn",threebridge solutions,business services,unknown_non_applicable,3.5,company_private,consulting
462,data_scientist,56-125,"philadelphia, pa",1 to 50 employees,,"chadds ford, pa","numeric, llc",business services,5 to 10M,3.2,company_private,staffing_outsourcing
463,data_analyst,56-125,"carson, ca",201 to 500 employees,1986.0,"carson, ca",dermalogica,manufacturing,100 to 500M,3.8,subsidiary_or_business_segment,manufacturing
464,data_scientist,56-125,"foster city, ca",51 to 200 employees,,"edison, nj",centraprise,information technology,less than 1M,4.2,company_private,others
465,data_scientist,56-125,"new york, ny",1 to 50 employees,2011.0,"north brunswick, nj",techprojects,information technology,unknown_non_applicable,4.8,company_private,others
466,data_scientist,56-125,"frederick, md",51 to 200 employees,1989.0,"chicago, il",dw simpson,business services,10 to 25M,4.2,company_private,staffing_outsourcing
467,machine_learning_engineer,30-56,"chicago, il",501 to 1000 employees,2015.0,"chicago, il",tempus labs,biotech_&_pharmaceuticals,unknown_non_applicable,3.3,company_private,others
468,data_scientist,30-56,"santa clara, ca",1001 to 5000 employees,2006.0,"san ramon, ca",grid dynamics,information technology,50 to 100M,4.0,company_private,enterprise_software_network_solutions 
469,others,30-56,"new york, ny",51 to 200 employees,2012.0,"new york, ny",7park data,business services,unknown_non_applicable,3.9,company_private,others
470,others,30-56,"maple plain, mn",1001 to 5000 employees,1999.0,"maple plain, mn",protolabs,manufacturing,100 to 500M,3.7,company_public,manufacturing
471,data_scientist,30-56,"colorado springs, co",501 to 1000 employees,2004.0,"los angeles, ca",linquest,aerospace_&_defense,50 to 100M,3.9,company_private,others
472,data_engineer,30-56,"san jose, ca",10000+ employees,1970.0,"san jose, ca",western digital,information technology,10B+,3.5,company_public,computer_hardware_software
473,data_scientist,30-56,united states,1 to 50 employees,2012.0,"stamford, ct",trexquant investment,finance,unknown_non_applicable,4.0,company_private,finance_and_banking
474,data_scientist,30-56,"cincinnati, oh",1001 to 5000 employees,1887.0,"lincoln, ne",ameritas life insurance corp,insurance,2 to 5B,3.0,company_private,insurance_agencies
475,data_scientist,30-56,"atlanta, ga",5001 to 10000 employees,2000.0,"atlanta, ga",fleetcor,finance,2 to 5B,3.7,company_public,others
476,data_scientist,30-56,"washington, dc",1 to 50 employees,,"new york, ny",radiant digital,unknown,less than 1M,4.5,company_private,others
477,data_scientist,30-56,"arlington, va",51 to 200 employees,1987.0,"arlington, va",child care aware of america,non-profit,25 to 50M,2.8,nonprofit_organization,government_public_sector
478,data_scientist,30-56,"santa clara, ca",201 to 500 employees,,"santa clara, ca",intellipro group inc.,unknown,10 to 25M,4.1,company_private,others
479,data_analyst,30-56,"tulsa, ok",201 to 500 employees,1996.0,"kent, wa",quest integrity,"oil, gas, energy_&_utilities",50 to 100M,2.9,company_public,energy_and_utilities
480,data_scientist,30-56,"chantilly, va",201 to 500 employees,2002.0,"annapolis junction, md",praxis engineering,information technology,100 to 500M,4.7,subsidiary_or_business_segment,computer_hardware_software
481,data_scientist,30-56,"southfield, mi",1001 to 5000 employees,1998.0,"saint paul, mn",usi,"construction, repair_&_maintenance",100 to 500M,3.4,company_private,others
482,data_scientist,30-56,"san francisco, ca",1001 to 5000 employees,1995.0,"glen allen, va",apex systems,business services,2 to 5B,3.9,subsidiary_or_business_segment,staffing_outsourcing
483,data_scientist,30-56,united states,201 to 500 employees,1985.0,"reston, va","pragmatics, inc.",information technology,100 to 500M,2.9,company_private,others
484,others,30-56,"laurel, md",5001 to 10000 employees,1942.0,"laurel, md",johns hopkins university applied physics laboratory,aerospace_&_defense,1 to 2B,4.5,nonprofit_organization,others
485,data_scientist,30-56,"cambridge, ma",1 to 50 employees,2010.0,"cambridge, ma",cambridge mobile telematics,information technology,unknown_non_applicable,4.9,company_private,enterprise_software_network_solutions 
486,data_scientist,30-56,"annapolis junction, md",1 to 50 employees,2011.0,"woodbine, md",phoenix operations group,information technology,1 to 5M,5.0,company_private,others
487,data_scientist,75-145,"redwood city, ca",501 to 1000 employees,2015.0,"chicago, il",tempus labs,biotech_&_pharmaceuticals,unknown_non_applicable,3.3,company_private,others
488,data_scientist,75-145,"washington, dc",1001 to 5000 employees,2019.0,"chevy chase, md",the knot worldwide,information technology,unknown_non_applicable,3.5,company_private,internet_telephone_providers
489,data_scientist,75-145,"san clemente, ca",1 to 50 employees,2010.0,"aliso viejo, ca",crossover health,health care,1 to 5M,3.5,company_private,healthcare_and_pharmaceuticals
490,data_scientist,75-145,"new york, ny",1 to 50 employees,,"plainsboro, nj",lorven technologies inc,accounting_&_legal,less than 1M,4.0,company_private,others
491,data_analyst,75-145,"falls church, va",51 to 200 employees,2012.0,"vienna, va",nolij consulting,business services,1 to 5M,3.9,company_public,consulting
492,data_scientist,75-145,"newton, ma",201 to 500 employees,1990.0,"denver, co",dice.com,business services,100 to 500M,3.4,subsidiary_or_business_segment,staffing_outsourcing
493,data_scientist,75-145,"san francisco, ca",10000+ employees,1969.0,"san francisco, ca",gap inc.,retail,10B+,3.5,company_public,others
494,data_scientist,75-145,"washington, dc",1 to 50 employees,,"fairmont, wv","tygart technology, inc",unknown,1 to 5M,4.7,company_private,others
495,data_scientist,75-145,"san francisco, ca",unknown,,nan,hatch data inc,unknown,unknown_non_applicable,,unknown,others
496,data_scientist,75-145,"san francisco, ca",unknown,,nan,hatch data inc,unknown,unknown_non_applicable,,unknown,others
497,data_scientist,75-145,"san francisco, ca",unknown,,nan,hatch data inc,unknown,unknown_non_applicable,,unknown,others
498,data_scientist,75-145,"san francisco, ca",unknown,,nan,hatch data inc,unknown,unknown_non_applicable,,unknown,others
499,data_scientist,75-145,"san francisco, ca",unknown,,nan,hatch data inc,unknown,unknown_non_applicable,,unknown,others
500,data_scientist,75-145,"san francisco, ca",unknown,,nan,hatch data inc,unknown,unknown_non_applicable,,unknown,others
501,data_scientist,75-145,"the woodlands, tx",1 to 50 employees,1988.0,"houston, tx",murray resources,business services,10 to 25M,4.6,company_private,staffing_outsourcing
502,data_scientist,75-145,"seattle, wa",51 to 200 employees,1999.0,"jersey city, nj",new york technology partners,information technology,10 to 25M,4.0,company_private,computer_hardware_software
503,data_scientist,75-145,"chicago, il",1 to 50 employees,,"cherry hill, nj",two95 international inc.,business services,1 to 5M,4.0,company_private,staffing_outsourcing
504,data_scientist,75-145,"chantilly, va",1 to 50 employees,,nan,sophinea,unknown,unknown_non_applicable,,unknown,others
505,data_scientist,75-145,"chicago, il",51 to 200 employees,1994.0,"itasca, il",crs group,business services,10 to 25M,4.7,company_private,staffing_outsourcing
506,data_scientist,75-145,"san francisco, ca",51 to 200 employees,1998.0,"san francisco, ca",blackstone talent group,business services,25 to 50M,3.5,company_private,consulting
507,data_scientist,75-145,"baltimore, md",1 to 50 employees,2011.0,"woodbine, md",phoenix operations group,information technology,1 to 5M,5.0,company_private,others
508,data_scientist,210-335,"pleasanton, ca",10000+ employees,1896.0,"basel, switzerland",roche,biotech_&_pharmaceuticals,10B+,4.1,company_public,others
509,data_scientist,210-335,"wilmington, de",10000+ employees,1913.0,"cambridge, united kingdom",astrazeneca,biotech_&_pharmaceuticals,10B+,4.0,company_public,others
510,data_scientist,210-335,united states,201 to 500 employees,2002.0,"los angeles, ca",creative circle,business services,unknown_non_applicable,3.6,company_public,staffing_outsourcing
511,data_scientist,210-335,"new york, ny",1 to 50 employees,1987.0,"coconut creek, fl",blue horizon tek solutions,business services,unknown_non_applicable,5.0,company_private,staffing_outsourcing
512,senior_data_scientist,210-335,"herndon, va",5001 to 10000 employees,,"westminster, co",maxar technologies,aerospace_&_defense,2 to 5B,3.5,company_public,others
513,data_scientist,210-335,"seattle, wa",unknown,,"lombard, il",sharpedge solutions inc,media,less than 1M,4.7,company_private,others
514,data_scientist,210-335,"herndon, va",5001 to 10000 employees,,"westminster, co",maxar technologies,aerospace_&_defense,2 to 5B,3.5,company_public,others
515,data_scientist,210-335,"fort sam houston, tx",501 to 1000 employees,,"honolulu, hi",alaka`ina foundation family of companies,unknown,unknown_non_applicable,3.6,government,others
516,others,210-335,"oklahoma city, ok",1001 to 5000 employees,1947.0,"san antonio, tx",southwest research institute,business services,500M to 1B,3.9,nonprofit_organization,others
517,data_scientist,210-335,"lexington park, md",51 to 200 employees,2010.0,"chantilly, va",hexagon us federal,aerospace_&_defense,unknown_non_applicable,2.7,company_public,others
518,others,210-335,"boston, ma",201 to 500 employees,2012.0,"boston, ma",klaviyo,information technology,unknown_non_applicable,4.8,company_private,computer_hardware_software
519,others,210-335,"cambridge, ma",unknown,,nan,monte rosa therapeutics,unknown,unknown_non_applicable,,unknown,others
520,data_scientist,210-335,"washington, dc",51 to 200 employees,,"columbus, oh",comtech global inc,consumer services,5 to 10M,4.0,company_private,healthcare_and_pharmaceuticals
521,data_scientist,210-335,"washington, dc",51 to 200 employees,2010.0,"arlington, va","aveshka, inc.",information technology,10 to 25M,3.8,company_public,others
522,data_science_analytics_leadership,210-335,"raleigh, nc",501 to 1000 employees,2012.0,"pleasanton, ca",10x genomics,biotech_&_pharmaceuticals,unknown_non_applicable,4.2,company_public,others
523,others,210-335,"dayton, oh",1001 to 5000 employees,1947.0,"san antonio, tx",southwest research institute,business services,500M to 1B,3.9,nonprofit_organization,others
524,data_scientist,210-335,"new york, ny",unknown,,"new york, ny",compuforce,unknown,unknown_non_applicable,,company_private,others
525,data_scientist,210-335,"washington, dc",1 to 50 employees,1980.0,"new york, 061",smith hanley associates,business services,unknown_non_applicable,4.5,company_private,staffing_outsourcing
526,machine_learning_engineer,210-335,"seattle, wa",201 to 500 employees,2003.0,"seattle, wa",allen institute,business services,100 to 500M,3.5,nonprofit_organization,others
527,data_scientist,210-335,"new york, ny",1001 to 5000 employees,1976.0,"carle place, ny",1-800-flowers,business services,1 to 2B,2.7,company_public,others
528,data_scientist,210-335,"washington, dc",51 to 200 employees,2012.0,"alexandria, va",aptive,business services,25 to 50M,3.5,company_private,consulting
529,data_scientist,56-125,"longmont, co",1 to 50 employees,2016.0,"chicago, il",the mom project,business services,unknown_non_applicable,4.9,company_private,staffing_outsourcing
530,data_scientist,56-125,"washington, dc",51 to 200 employees,2001.0,"rockville, md",powertek,information technology,25 to 50M,3.6,company_private,others
531,data_scientist,56-125,"washington, dc",1 to 50 employees,,"germantown, md",jcd staffing,unknown,unknown_non_applicable,5.0,company_private,others
532,data_scientist,56-125,"sunnyvale, ca",1 to 50 employees,2001.0,"pleasanton, ca",bayside solutions,business services,1 to 5M,3.1,company_private,staffing_outsourcing
533,senior_data_scientist,56-125,"san francisco, ca",501 to 1000 employees,2009.0,"san francisco, ca",thumbtack,information technology,unknown_non_applicable,3.9,company_private,internet_telephone_providers
534,data_scientist,56-125,"patuxent, anne arundel, md",51 to 200 employees,1986.0,"orlando, fl","milvets systems technology, inc.",information technology,25 to 50M,3.4,company_private,others
535,machine_learning_engineer,56-125,"santa clara, ca",10000+ employees,1976.0,"cupertino, ca",apple,information technology,10B+,4.1,company_public,computer_hardware_software
536,data_scientist,56-125,"fairfax, va",10000+ employees,1966.0,"tampa, fl",kforce,business services,1 to 2B,4.1,company_public,staffing_outsourcing
537,data_scientist,56-125,"denver, co",201 to 500 employees,2011.0,"denver, co",evolve vacation rental,travel_&_tourism,unknown_non_applicable,3.5,company_private,others
538,data_analyst,56-125,"fort belvoir, va",501 to 1000 employees,2010.0,"reston, va",the buffalo group,information technology,100 to 500M,4.3,company_private,others
539,others,56-125,"chicago, il",201 to 500 employees,2012.0,"chicago, il",opploans,finance,100 to 500M,4.4,company_private,others
540,data_scientist,56-125,"thousand oaks, ca",1001 to 5000 employees,1999.0,"folsom, ca",agreeya solutions,information technology,50 to 100M,3.8,company_private,others
541,data_scientist,56-125,"mclean, va",5001 to 10000 employees,1908.0,"raleigh, nc",carolina power & light co,"oil, gas, energy_&_utilities",unknown_non_applicable,3.7,subsidiary_or_business_segment,energy_and_utilities
542,others,56-125,"san antonio, tx",1001 to 5000 employees,1947.0,"san antonio, tx",southwest research institute,business services,500M to 1B,3.9,nonprofit_organization,others
543,data_scientist,56-125,"silver spring, md",501 to 1000 employees,2006.0,"reston, va",brillient,information technology,25 to 50M,3.9,company_private,others
544,others,56-125,"boston, ma",5001 to 10000 employees,1851.0,"springfield, ma",massmutual,insurance,10B+,3.7,company_private,insurance_agencies
545,data_scientist,56-125,"washington, dc",501 to 1000 employees,,"reston, va",xator corporation,information technology,25 to 50M,2.9,contract,others
546,data_scientist,56-125,"new york, ny",51 to 200 employees,2012.0,"totowa, nj",han it staffing inc.,information technology,unknown_non_applicable,4.6,company_private,others
547,data_scientist,56-125,"mclean, va",201 to 500 employees,1997.0,"cedar rapids, ia",infinitive inc,information technology,10 to 25M,3.4,company_private,enterprise_software_network_solutions 
548,data_engineer,56-125,"hartford, ct",10000+ employees,1853.0,"hartford, ct",travelers,insurance,10B+,4.0,company_public,insurance_agencies
549,data_scientist,120-200,"emeryville, ca",201 to 500 employees,2003.0,"emeryville, ca",amyris,biotech_&_pharmaceuticals,100 to 500M,3.3,company_public,others
